release_path,original_path,classification,origin_project,original_author_or_copyright,license,spdx,modified_by_le_sun,include,reason,sha256_original,sha256_release,notes
src/fpga/lib/eth/axis_xgmii_rx_64.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/axis_xgmii_rx_64.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,0c5e88eed6941360134d4fb5e456cfa205327191592f4d03f5e6fe9af914b7d5,0c5e88eed6941360134d4fb5e456cfa205327191592f4d03f5e6fe9af914b7d5,
src/fpga/lib/eth/axis_xgmii_tx_64.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/axis_xgmii_tx_64.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,097750af9f48497c3c5743c37e743eef22a314de139c2088756346c167915f7b,097750af9f48497c3c5743c37e743eef22a314de139c2088756346c167915f7b,
src/fpga/lib/eth/eth_mac_10g.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_mac_10g.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,1b49615d9da013e44e6f157fb9e6219f3c76f544d1877f080a2ae51c68f4f4f3,1b49615d9da013e44e6f157fb9e6219f3c76f544d1877f080a2ae51c68f4f4f3,
src/fpga/lib/eth/eth_phy_10g.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_phy_10g.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,89d13d9dec752dcfebba26b11bf8070467a0304e4c771020b5009e220ab3ae59,89d13d9dec752dcfebba26b11bf8070467a0304e4c771020b5009e220ab3ae59,
src/fpga/lib/eth/eth_phy_10g_rx.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_phy_10g_rx.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,6852e9f65cceb80626281bba46fa529822498238f27d7deee2905187586e5784,6852e9f65cceb80626281bba46fa529822498238f27d7deee2905187586e5784,
src/fpga/lib/eth/eth_phy_10g_rx_ber_mon.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_phy_10g_rx_ber_mon.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,46587623ecfec35434b21cf97b98d5c619ee3d292ef16aa9b8c226c143b1fddd,46587623ecfec35434b21cf97b98d5c619ee3d292ef16aa9b8c226c143b1fddd,
src/fpga/lib/eth/eth_phy_10g_rx_frame_sync.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_phy_10g_rx_frame_sync.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,6bdf55011c55cd96c10aa462e8dbb6c77a1aa8ddef602cb8bc551e2f2b9491e5,6bdf55011c55cd96c10aa462e8dbb6c77a1aa8ddef602cb8bc551e2f2b9491e5,
src/fpga/lib/eth/eth_phy_10g_rx_if.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_phy_10g_rx_if.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,30ff48b0b1ad4dd08d0c3038eeb57a371758535e0a3f2883709cdc01a2289a70,30ff48b0b1ad4dd08d0c3038eeb57a371758535e0a3f2883709cdc01a2289a70,
src/fpga/lib/eth/eth_phy_10g_rx_watchdog.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_phy_10g_rx_watchdog.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,d7ca2d1ee86841094b291764ccf2d0c832b36ff61a188935c3a9b0723ae93d5e,d7ca2d1ee86841094b291764ccf2d0c832b36ff61a188935c3a9b0723ae93d5e,
src/fpga/lib/eth/eth_phy_10g_tx.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_phy_10g_tx.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,3ccc7a6dd0c23bd94ca9ab8f603408e823cc000f4429013deeb9b9714c0f7769,3ccc7a6dd0c23bd94ca9ab8f603408e823cc000f4429013deeb9b9714c0f7769,
src/fpga/lib/eth/eth_phy_10g_tx_if.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/eth_phy_10g_tx_if.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,eb7b22ac57abbc4ee887ac945ac66507aeda06417c7dd188cd8e7a5e713f3ac4,eb7b22ac57abbc4ee887ac945ac66507aeda06417c7dd188cd8e7a5e713f3ac4,
src/fpga/lib/eth/lfsr.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/lfsr.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,5502c8203b0dfc7246c1a2de93e60c199ded3c1d7840b106350d714f72a9a079,5502c8203b0dfc7246c1a2de93e60c199ded3c1d7840b106350d714f72a9a079,
src/fpga/lib/eth/mac_ctrl_rx.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/mac_ctrl_rx.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,b5c0eda334c078518adb5fb7db324ae966ebddba0031bc91cedd32b831137fb1,b5c0eda334c078518adb5fb7db324ae966ebddba0031bc91cedd32b831137fb1,
src/fpga/lib/eth/mac_ctrl_tx.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/mac_ctrl_tx.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,48202a9a8f4b4e9688a4a0eac9dfe7492825be9f1f54a77590008db851b391c1,48202a9a8f4b4e9688a4a0eac9dfe7492825be9f1f54a77590008db851b391c1,
src/fpga/lib/eth/mac_pause_ctrl_rx.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/mac_pause_ctrl_rx.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,4b8d5d985fe5e7d3ec28f0c70a8c212fb7b3df6548cbf4dcaac2473a23b24a57,4b8d5d985fe5e7d3ec28f0c70a8c212fb7b3df6548cbf4dcaac2473a23b24a57,
src/fpga/lib/eth/mac_pause_ctrl_tx.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/mac_pause_ctrl_tx.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,c5de52ceae4cf7c048262132191b1e4c366deca15d931e4703f6a05eff789c5a,c5de52ceae4cf7c048262132191b1e4c366deca15d931e4703f6a05eff789c5a,
src/fpga/lib/eth/ptp_perout.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/ptp_perout.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,78dc33fda3b18a4027dab0d444e88e2cd6eb5cde7de3b72dd8bea50a48256123,78dc33fda3b18a4027dab0d444e88e2cd6eb5cde7de3b72dd8bea50a48256123,
src/fpga/lib/eth/ptp_td_leaf.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/ptp_td_leaf.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,3218f57ab5f8942f0bc15735144e2aa6f60fc08f7f4a3b3ef874b1730a3818ef,3218f57ab5f8942f0bc15735144e2aa6f60fc08f7f4a3b3ef874b1730a3818ef,
src/fpga/lib/eth/ptp_td_phc.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/ptp_td_phc.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,3595915a28856442648fb5372c791dae9e68a092da23c5bd3a7d578c3d0cb980,3595915a28856442648fb5372c791dae9e68a092da23c5bd3a7d578c3d0cb980,
src/fpga/lib/eth/xgmii_baser_dec_64.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/xgmii_baser_dec_64.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,0b57e2106bc74851a452fd99a394ee1b8bf9f8aac11083f7ec5f4884bfab4b17,0b57e2106bc74851a452fd99a394ee1b8bf9f8aac11083f7ec5f4884bfab4b17,
src/fpga/lib/eth/xgmii_baser_enc_64.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/eth/rtl/xgmii_baser_enc_64.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,588a0871d72fe7350636e404fb3345c8659d94ee79b97abbd9feb81e447b7696,588a0871d72fe7350636e404fb3345c8659d94ee79b97abbd9feb81e447b7696,
src/fpga/lib/pcie/dma_client_axis_sink.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_client_axis_sink.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,a1e03efa7a8810a967b1e4a6b68fc75b0cbfc6f6a2ac137b9aa7321001029dd5,a1e03efa7a8810a967b1e4a6b68fc75b0cbfc6f6a2ac137b9aa7321001029dd5,
src/fpga/lib/pcie/dma_client_axis_source.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_client_axis_source.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,e2dc4b2ab3ed88e2d6256e3ebcb7470fe0b11249a1616bbd1746460399ba5044,e2dc4b2ab3ed88e2d6256e3ebcb7470fe0b11249a1616bbd1746460399ba5044,
src/fpga/lib/pcie/dma_if_desc_mux.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_if_desc_mux.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,338312e054d42f66e36f28946e05b94646ed1d63a41e4e740f4d55cbe278e64b,338312e054d42f66e36f28946e05b94646ed1d63a41e4e740f4d55cbe278e64b,
src/fpga/lib/pcie/dma_if_mux.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_if_mux.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,b98f11ef6c7e0acf4433d1bf9e5383b3792c8fde3ef4c8c3e4938e225f19ae52,b98f11ef6c7e0acf4433d1bf9e5383b3792c8fde3ef4c8c3e4938e225f19ae52,
src/fpga/lib/pcie/dma_if_mux_rd.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_if_mux_rd.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,9a8baf220a009c8fa1105026835a3d7a4419a32a40a9ff5b16185c14ce1572a7,9a8baf220a009c8fa1105026835a3d7a4419a32a40a9ff5b16185c14ce1572a7,
src/fpga/lib/pcie/dma_if_mux_wr.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_if_mux_wr.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,fdb5ea18a19f17ac76e22e215ab01eea572c5145096259eb62af735afc4cef21,fdb5ea18a19f17ac76e22e215ab01eea572c5145096259eb62af735afc4cef21,
src/fpga/lib/pcie/dma_if_pcie.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_if_pcie.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,5255c2291f3d431df000d88995c9ea29490634b194437d0ecf71e39bf124d8f3,5255c2291f3d431df000d88995c9ea29490634b194437d0ecf71e39bf124d8f3,
src/fpga/lib/pcie/dma_if_pcie_rd.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_if_pcie_rd.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,83af3d4529193eba24d67d90b217eddd0abdf10efa1b205114b62a7dd9aa02f8,83af3d4529193eba24d67d90b217eddd0abdf10efa1b205114b62a7dd9aa02f8,
src/fpga/lib/pcie/dma_if_pcie_wr.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_if_pcie_wr.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,8036907ce53023972452b5c85296b0effc2276e20fb122332637463c0e330821,8036907ce53023972452b5c85296b0effc2276e20fb122332637463c0e330821,
src/fpga/lib/pcie/dma_psdpram.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_psdpram.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,5d06400fe8c45ff27a0eaabb33206b684b2f2c5adf59353fcabe891e9ac29513,5d06400fe8c45ff27a0eaabb33206b684b2f2c5adf59353fcabe891e9ac29513,
src/fpga/lib/pcie/dma_ram_demux_rd.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_ram_demux_rd.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,41ffae6d95c4781848cb9f392ce419770de78446ac506b6fcaf1ce7fc1627fc7,41ffae6d95c4781848cb9f392ce419770de78446ac506b6fcaf1ce7fc1627fc7,
src/fpga/lib/pcie/dma_ram_demux_wr.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/dma_ram_demux_wr.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,77dbe7e0f710744b34e11d8a83a41bac3c63c83b858e2c0bce3aa9a160083cc2,77dbe7e0f710744b34e11d8a83a41bac3c63c83b858e2c0bce3aa9a160083cc2,
src/fpga/lib/pcie/irq_rate_limit.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/irq_rate_limit.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,fd9a6bc5366f61e8739a7844a6628a1a7cc08e0aa72871d12babd924ce08a65d,fd9a6bc5366f61e8739a7844a6628a1a7cc08e0aa72871d12babd924ce08a65d,
src/fpga/lib/pcie/pcie_axil_master.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_axil_master.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,4b66bd5dc9c5ed0c2616773a310e0deb6b3e0ecd7958f176a33b850feeaf7767,4b66bd5dc9c5ed0c2616773a310e0deb6b3e0ecd7958f176a33b850feeaf7767,
src/fpga/lib/pcie/pcie_msix.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_msix.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,85da9abfe32cc3ca92934ac9ae2c1228da606496e8762a9015766791410d9570,85da9abfe32cc3ca92934ac9ae2c1228da606496e8762a9015766791410d9570,
src/fpga/lib/pcie/pcie_tlp_demux.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_tlp_demux.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,6b3c76538e54e7b71ece96ea5ad17bbc720b8b98d1fe18033a58aaea4b142511,6b3c76538e54e7b71ece96ea5ad17bbc720b8b98d1fe18033a58aaea4b142511,
src/fpga/lib/pcie/pcie_tlp_demux_bar.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_tlp_demux_bar.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,4d3e0499692c627875729d08e8c4c60e60500a78e1885e10acd7afb611c46cd3,4d3e0499692c627875729d08e8c4c60e60500a78e1885e10acd7afb611c46cd3,
src/fpga/lib/pcie/pcie_tlp_fifo.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_tlp_fifo.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,7f08e45fac4ad71449164c1dffefba7cc4bb64d9cac67752970a076489e5256e,7f08e45fac4ad71449164c1dffefba7cc4bb64d9cac67752970a076489e5256e,
src/fpga/lib/pcie/pcie_tlp_fifo_raw.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_tlp_fifo_raw.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,d914cf4a293903794f497f8cdf6155d4e166ab26a475593c793903d89f35ea27,d914cf4a293903794f497f8cdf6155d4e166ab26a475593c793903d89f35ea27,
src/fpga/lib/pcie/pcie_tlp_mux.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_tlp_mux.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,73fb3855161b9c81801ee612152046791b9fee5a75b36f1919d5268c5138c340,73fb3855161b9c81801ee612152046791b9fee5a75b36f1919d5268c5138c340,
src/fpga/lib/pcie/pcie_us_cfg.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_us_cfg.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,f5426615494cf74680ca744b589fdfd44847e4342b809f92298df9d5714e95bb,f5426615494cf74680ca744b589fdfd44847e4342b809f92298df9d5714e95bb,
src/fpga/lib/pcie/pcie_us_if.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_us_if.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,18ec3da717070040dd197afba830f736885ee4702029fb7000758ebe312beb44,18ec3da717070040dd197afba830f736885ee4702029fb7000758ebe312beb44,
src/fpga/lib/pcie/pcie_us_if_cc.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_us_if_cc.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,0349d7a18d87fa1cd47d7a1e89da18c6c53f052cf926daabc4d706678d90a943,0349d7a18d87fa1cd47d7a1e89da18c6c53f052cf926daabc4d706678d90a943,
src/fpga/lib/pcie/pcie_us_if_cq.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_us_if_cq.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,b5e50b2b8f3df3c237b4ddf5ab383482fc3458aa8f2c80e237a4b80dbf37bd50,b5e50b2b8f3df3c237b4ddf5ab383482fc3458aa8f2c80e237a4b80dbf37bd50,
src/fpga/lib/pcie/pcie_us_if_rc.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_us_if_rc.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,538cf0c6caaa535c7d4f28f96dd9ac3e385a8c26ccf3e5ec4c30d7a8954b4eed,538cf0c6caaa535c7d4f28f96dd9ac3e385a8c26ccf3e5ec4c30d7a8954b4eed,
